Order Reference,Order Date,Delivery Date,Customer,Salesperson,Status,Product,Product Name,Product Qty,Unit Price,Subtotal,id,phone,email,user_id/login,street,city,country_id/id,Name,Variant Tags,Variant Values,Internal Reference,Sales Price,Cost_y,Activity Exception Decoration
SO06808,2026-10-16,2026-11-04,"Rogers, Massey and Schroeder",Hunter Ferguson,Sales Order,NEW_SKU_1066,Matrix wireless convergence,31,211.17,6546.2699999999995,,,,,,,,Product NEW_SKU_1066,Power,Large,INT-7117,252.71,162.68,success
SO06809,2026-05-26,2026-06-20,Gonzalez-Shannon,Kayla Alexander,Sales Order,NEW_SKU_1011,Target plug-and-play architectures,88,575.38,50633.44,,,,,,,,Product NEW_SKU_1011,Size,200W,INT-8779,462.16,350.08,warning
SO06810,2025-01-15,2025-03-05,"Ayala, Jackson and Russell",Mr. Brian Harrell,Sales Order,NEW_SKU_1059,Evolve e-business functionalities,57,857.46,48875.22,,,,,,,,Product NEW_SKU_1059,Power,Red,INT-8747,792.06,334.08,success
SO06811,2026-08-06,2026-08-26,"Barton, Lucas and Haley",Randall Rodriguez,Sales Order,NEW_SKU_1081,Synthesize robust e-commerce,68,370.34,25183.12,,,,,,,,Product NEW_SKU_1081,Color,Steel,INT-4302,412.01,280.3,warning
SO06812,2025-07-09,2025-11-02,"Mayer, Vargas and Williams",Bruce Carr,Sales Order,NEW_SKU_1092,Integrate mission-critical methodologies,5,210.67,1053.35,,,,,,,,Product NEW_SKU_1092,Power,Large,INT-5216,238.96,94.83,info
SO06813,2026-06-27,2026-09-14,Landry-Walsh,Leslie Lopez,Sales Order,NEW_SKU_1067,Scale leading-edge roi,99,75.35,7459.65,,,,,,,,Product NEW_SKU_1067,Material,Red,INT-3713,89.32,67.24,warning
SO06814,2026-08-03,2026-08-21,Lowery Group,Anthony Green,Sales Order,NEW_SKU_1027,Strategize one-to-one architectures,18,226.89,4084.0199999999995,,,,,,,,Product NEW_SKU_1027,Power,Red,INT-2893,205.65,89.42,success
SO06815,2026-12-05,2027-02-05,Vaughan and Sons,Nancy Sanchez,Sales Order,NEW_SKU_1019,Scale dot-com e-business,54,652.37,35227.98,,,,,,,,Product NEW_SKU_1019,Color,Red,INT-7390,602.26,536.83,info
SO06816,2025-11-14,2026-01-31,"Zimmerman, Weaver and Gibson",Nicole Garcia,Sales Order,NEW_SKU_1085,Extend value-added mindshare,45,143.01,6435.45,,,,,,,,Product NEW_SKU_1085,Color,Steel,INT-7536,136.9,81.23,info
SO06817,2026-09-21,2026-09-29,"Moss, Gonzalez and Douglas",Pamela Logan,Sales Order,NEW_SKU_1089,Orchestrate out-of-the-box convergence,82,596.18,48886.759999999995,,,,,,,,Product NEW_SKU_1089,Power,Red,INT-2901,562.02,363.57,warning
SO06818,2025-12-06,2026-01-26,"Stone, Jimenez and Gomez",Patricia Mckenzie,Sales Order,NEW_SKU_1056,Harness global roi,7,604.24,4229.68,,,,,,,,Product NEW_SKU_1056,Color,Red,INT-6048,649.72,328.23,info
SO06819,2025-07-06,2025-08-16,Reed Inc,Ricardo Flynn,Sales Order,NEW_SKU_1062,Strategize one-to-one architectures,73,69.29,5058.17,,,,,,,,Product NEW_SKU_1062,Size,200W,INT-9955,72.75,38.72,warning
SO06820,2026-06-08,2026-10-05,Mayo-Kane,John Sherman,Sales Order,NEW_SKU_1089,Enhance user-centric networks,99,510.33,50522.67,,,,,,,,Product NEW_SKU_1089,Size,Large,INT-1025,482.27,275.31,info
SO06821,2026-03-20,2026-04-14,Mason-Berger,Eric Nguyen,Sales Order,NEW_SKU_1000,Envisioneer rich niches,94,261.55,24585.7,,,,,,,,Product NEW_SKU_1000,Size,Steel,INT-8150,281.75,90.35,info
SO06822,2025-08-22,2025-11-20,Hart-Schneider,Diana Oconnell,Sales Order,NEW_SKU_1039,Enable magnetic niches,13,533.4,6934.2,,,,,,,,Product NEW_SKU_1039,Size,Large,INT-8770,546.56,278.32,info
SO06823,2026-12-27,2027-01-02,Gould-Stewart,Jenny Warren,Sales Order,NEW_SKU_1062,Leverage transparent vortals,91,467.49,42541.590000000004,,,,,,,,Product NEW_SKU_1062,Material,200W,INT-6705,415.63,235.15,info
SO06824,2026-05-26,2026-06-27,Campbell Inc,April Burke,Sales Order,NEW_SKU_1072,Seize killer portals,44,349.73,15388.12,,,,,,,,Product NEW_SKU_1072,Size,Red,INT-1921,288.85,223.77,success
SO06825,2026-02-16,2026-03-18,White-Bowman,Amber Riley,Sales Order,NEW_SKU_1006,Brand global web services,81,592.72,48010.32,,,,,,,,Product NEW_SKU_1006,Power,Large,INT-7374,506.62,363.71,success
SO06826,2025-11-07,2025-12-26,Jacobs Inc,Jeffrey Cook,Sales Order,NEW_SKU_1095,Synergize bleeding-edge relationships,16,811.0,12976.0,,,,,,,,Product NEW_SKU_1095,Color,Steel,INT-2780,694.06,572.59,warning
SO06827,2026-10-13,2026-12-23,Campbell-Jackson,Kayla Oneal,Sales Order,NEW_SKU_1009,Scale wireless eyeballs,65,915.77,59525.049999999996,,,,,,,,Product NEW_SKU_1009,Material,200W,INT-5607,743.51,296.23,info
SO06828,2026-10-27,2026-11-15,Wallace-Johnson,Billy Stewart,Sales Order,NEW_SKU_1048,Enhance user-centric networks,14,801.4,11219.6,,,,,,,,Product NEW_SKU_1048,Material,200W,INT-9998,945.25,382.4,error
SO06829,2026-09-30,2027-01-27,Parsons-Wade,Cynthia Mcdonald,Sales Order,NEW_SKU_1009,Visualize intuitive applications,16,87.59,1401.44,,,,,,,,Product NEW_SKU_1009,Power,Red,INT-2071,81.36,41.04,warning
SO06830,2025-11-18,2026-02-03,Morrow-Williams,Angela Barry,Sales Order,NEW_SKU_1098,Scale dot-com e-business,37,284.52,10527.24,,,,,,,,Product NEW_SKU_1098,Size,200W,INT-7825,229.4,116.9,info
SO06831,2025-04-18,2025-05-31,Jenkins Group,Eric Miller,Sales Order,NEW_SKU_1025,Matrix wireless convergence,29,738.4,21413.6,,,,,,,,Product NEW_SKU_1025,Material,Steel,INT-3525,827.14,259.81,success
SO06832,2025-06-06,2025-08-25,Clark-Rojas,Trevor Roberts,Sales Order,NEW_SKU_1048,Target plug-and-play architectures,44,490.21,21569.239999999998,,,,,,,,Product NEW_SKU_1048,Size,Red,INT-4320,542.79,389.28,info
SO06833,2025-06-08,2025-06-30,"Adams, Meyers and Wright",Jonathan Schwartz,Sales Order,NEW_SKU_1018,Target plug-and-play architectures,89,475.02,42276.78,,,,,,,,Product NEW_SKU_1018,Color,Red,INT-3835,491.74,234.29,success
SO06834,2025-02-23,2025-05-02,Sullivan PLC,Jeffrey Lambert,Sales Order,NEW_SKU_1082,Envisioneer rich niches,25,372.33,9308.25,,,,,,,,Product NEW_SKU_1082,Color,Steel,INT-2410,367.71,223.56,warning
SO06835,2025-05-05,2025-06-28,"Johnson, Johnson and Jones",Brian Johnson,Sales Order,NEW_SKU_1050,Scale b2b niches,29,505.37,14655.73,,,,,,,,Product NEW_SKU_1050,Power,Red,INT-8951,452.35,416.59,info
SO06836,2026-03-25,2026-05-21,Hancock-Alexander,Sandra Mclean DDS,Sales Order,NEW_SKU_1006,Morph visionary action-items,23,188.7,4340.099999999999,,,,,,,,Product NEW_SKU_1006,Material,Red,INT-5674,166.0,155.15,error
SO06837,2026-11-01,2027-02-08,Parker Inc,Kimberly Luna,Sales Order,NEW_SKU_1008,Exploit frictionless metrics,48,736.96,35374.08,,,,,,,,Product NEW_SKU_1008,Power,Large,INT-9848,857.15,399.32,success
SO06838,2026-02-18,2026-03-08,Gross Group,Jeffrey Nguyen,Sales Order,NEW_SKU_1019,Target plug-and-play architectures,36,420.12,15124.32,,,,,,,,Product NEW_SKU_1019,Material,Red,INT-7740,418.24,300.22,success
SO06839,2026-07-29,2026-10-27,Ritter Ltd,Tiffany Wilson,Sales Order,NEW_SKU_1009,Unleash seamless synergies,80,354.5,28360.0,,,,,,,,Product NEW_SKU_1009,Power,Red,INT-7832,384.91,252.95,success
SO06840,2026-05-24,2026-08-01,"Shannon, Patterson and Oneill",Michael Ross,Sales Order,NEW_SKU_1074,Iterate cross-platform niches,50,807.4,40370.0,,,,,,,,Product NEW_SKU_1074,Material,Red,INT-6358,707.68,322.8,error
SO06841,2026-01-12,2026-02-01,Richardson-Harrison,Roy Savage,Sales Order,NEW_SKU_1075,Productize distributed bandwidth,22,17.9,393.79999999999995,,,,,,,,Product NEW_SKU_1075,Material,Steel,INT-4089,16.22,13.74,success
SO06842,2026-01-03,2026-02-23,Hill-Mack,Tim Nguyen,Sales Order,NEW_SKU_1017,Enable magnetic niches,91,171.49,15605.59,,,,,,,,Product NEW_SKU_1017,Size,Large,INT-4319,173.11,108.93,success
SO06843,2025-03-18,2025-07-07,Carroll-Medina,Cory Lambert,Sales Order,NEW_SKU_1023,Deliver proactive e-services,69,661.16,45620.04,,,,,,,,Product NEW_SKU_1023,Size,200W,INT-7145,767.36,341.95,info
SO06844,2025-02-16,2025-03-27,Pratt PLC,Blake Thompson,Sales Order,NEW_SKU_1017,Re-contextualize enterprise infrastructures,4,181.88,727.52,,,,,,,,Product NEW_SKU_1017,Power,Large,INT-2724,175.31,59.09,warning
SO06845,2025-06-22,2025-10-15,Allen-Madden,Anthony Walton,Sales Order,NEW_SKU_1018,Reinvent global e-business,100,985.33,98533.0,,,,,,,,Product NEW_SKU_1018,Power,Steel,INT-2519,1058.67,791.23,warning
SO06846,2026-06-14,2026-06-21,Noble Inc,Eric Arnold,Sales Order,NEW_SKU_1082,Brand customized technologies,97,534.71,51866.87,,,,,,,,Product NEW_SKU_1082,Color,Red,INT-4670,569.08,275.63,info
SO06847,2025-06-04,2025-08-05,"Vasquez, White and Paul",Christopher Logan,Sales Order,NEW_SKU_1004,Generate efficient action-items,94,67.83,6376.0199999999995,,,,,,,,Product NEW_SKU_1004,Size,200W,INT-6848,71.85,58.7,info
SO06848,2025-03-23,2025-04-17,"Dougherty, Vaughn and Robinson",Brendan Johnson,Sales Order,NEW_SKU_1075,Incentivize end-to-end metrics,89,587.18,52259.02,,,,,,,,Product NEW_SKU_1075,Material,Steel,INT-3405,690.12,344.15,success
SO06849,2025-09-17,2025-11-09,"Brown, Holloway and Nelson",Courtney Norton,Sales Order,NEW_SKU_1039,Envisioneer wireless niches,29,743.54,21562.66,,,,,,,,Product NEW_SKU_1039,Material,Large,INT-9093,805.48,320.06,info
SO06850,2026-09-07,2026-11-15,Robinson Group,Roger Robertson,Sales Order,NEW_SKU_1012,Synthesize robust e-commerce,72,625.95,45068.4,,,,,,,,Product NEW_SKU_1012,Material,200W,INT-1234,534.05,400.03,info
SO06851,2025-11-11,2025-12-08,"Morrison, Mack and Stokes",Adriana Young,Sales Order,NEW_SKU_1042,Orchestrate out-of-the-box convergence,23,651.85,14992.550000000001,,,,,,,,Product NEW_SKU_1042,Color,Steel,INT-5596,642.56,365.69,info
SO06852,2025-03-14,2025-03-25,Roth-Combs,Alex Perez,Sales Order,NEW_SKU_1049,Scale e-business e-commerce,18,36.51,657.18,,,,,,,,Product NEW_SKU_1049,Material,Large,INT-9285,29.63,27.88,error
SO06853,2027-01-01,2027-01-06,"Fox, Houston and Gonzalez",Diane Harding,Sales Order,NEW_SKU_1004,Integrate one-to-one networks,90,917.13,82541.7,,,,,,,,Product NEW_SKU_1004,Size,Red,INT-1793,991.6,461.28,success
SO06854,2025-09-08,2025-12-26,Collins-Wheeler,Matthew Patel,Sales Order,NEW_SKU_1040,Unleash seamless synergies,76,261.39,19865.64,,,,,,,,Product NEW_SKU_1040,Color,Steel,INT-5846,312.69,83.9,warning
SO06855,2025-08-01,2025-11-28,Jackson-Morales,Jennifer Fernandez,Sales Order,NEW_SKU_1045,Brand global web services,17,894.55,15207.349999999999,,,,,,,,Product NEW_SKU_1045,Color,200W,INT-9373,751.22,477.28,warning
SO06856,2026-06-11,2026-07-30,"Torres, Fernandez and Cross",Courtney Cook PhD,Sales Order,NEW_SKU_1049,Synthesize front-end info-mediaries,100,443.48,44348.0,,,,,,,,Product NEW_SKU_1049,Color,Steel,INT-9468,379.71,381.05,success
SO06857,2025-08-27,2025-09-06,Mitchell PLC,Donna Robbins,Sales Order,NEW_SKU_1045,Reinvent 24/365 niches,79,977.53,77224.87,,,,,,,,Product NEW_SKU_1045,Size,Large,INT-7095,918.01,524.39,error
SO06858,2025-08-29,2025-12-03,"Flores, Wilson and Hooper",Elizabeth Clark,Sales Order,NEW_SKU_1057,Brand customized technologies,33,178.42,5887.86,,,,,,,,Product NEW_SKU_1057,Size,Large,INT-1821,161.93,94.66,error
SO06859,2025-05-06,2025-08-23,Franklin LLC,Jeremy Watts,Sales Order,NEW_SKU_1022,Syndicate killer systems,56,246.1,13781.6,,,,,,,,Product NEW_SKU_1022,Material,200W,INT-9328,209.6,101.95,warning
SO06860,2025-05-12,2025-07-24,"Montes, Johnson and Johnson",Angela Stevens,Sales Order,NEW_SKU_1086,Leverage rich partnerships,79,237.71,18779.09,,,,,,,,Product NEW_SKU_1086,Size,Red,INT-7065,211.27,132.76,success
SO06861,2025-11-13,2025-11-21,Ruiz Inc,Jennifer Mahoney,Sales Order,NEW_SKU_1057,Unleash cross-platform metrics,23,320.23,7365.290000000001,,,,,,,,Product NEW_SKU_1057,Power,Steel,INT-9810,329.97,100.55,error
SO06862,2026-06-21,2026-08-01,Bradley-Frey,Joan Short DVM,Sales Order,NEW_SKU_1014,Cultivate open-source markets,96,727.38,69828.48,,,,,,,,Product NEW_SKU_1014,Color,Steel,INT-8449,710.63,361.55,warning
SO06863,2026-04-10,2026-05-20,Ross Group,Tracy Kennedy,Sales Order,NEW_SKU_1095,Unleash seamless synergies,77,956.13,73622.01,,,,,,,,Product NEW_SKU_1095,Material,Red,INT-1242,923.17,621.21,warning
SO06864,2025-01-15,2025-02-18,"Moore, Parker and Johnson",Kendra Serrano,Sales Order,NEW_SKU_1075,Productize innovative partnerships,83,770.67,63965.60999999999,,,,,,,,Product NEW_SKU_1075,Color,Red,INT-1383,680.97,484.15,warning
SO06865,2026-12-31,2027-03-28,"Lee, Green and Walter",Jennifer Johnson,Sales Order,NEW_SKU_1085,Deliver 24/365 channels,65,867.28,56373.2,,,,,,,,Product NEW_SKU_1085,Color,Red,INT-3731,830.67,596.91,error
SO06866,2025-10-04,2025-10-14,"Mcdonald, Jimenez and Boyer",Jaime Walsh,Sales Order,NEW_SKU_1031,Incentivize end-to-end metrics,19,947.01,17993.19,,,,,,,,Product NEW_SKU_1031,Power,Steel,INT-8327,1047.52,449.76,info
SO06867,2025-04-04,2025-05-23,Hale and Sons,Katherine Rodgers,Sales Order,NEW_SKU_1082,Evolve e-business functionalities,100,715.11,71511.0,,,,,,,,Product NEW_SKU_1082,Color,Large,INT-6611,722.06,239.92,error
SO06868,2026-10-21,2027-01-10,Payne-Swanson,Wendy Baker,Sales Order,NEW_SKU_1080,Deploy innovative partnerships,92,694.41,63885.719999999994,,,,,,,,Product NEW_SKU_1080,Color,200W,INT-5118,680.79,558.57,warning
SO06869,2025-03-12,2025-03-25,"Mccormick, Buchanan and Figueroa",Ronnie Harris,Sales Order,NEW_SKU_1090,Scale leading-edge roi,91,107.19,9754.289999999999,,,,,,,,Product NEW_SKU_1090,Material,Large,INT-9120,91.75,53.99,info
SO06870,2025-05-29,2025-08-08,Richardson Group,Richard Graham,Sales Order,NEW_SKU_1031,Expedite dot-com relationships,65,757.1,49211.5,,,,,,,,Product NEW_SKU_1031,Color,Steel,INT-1336,775.88,242.01,success
SO06871,2026-12-11,2027-04-10,Raymond-Duncan,Edwin Mendoza,Sales Order,NEW_SKU_1074,Scale wireless eyeballs,56,939.44,52608.64,,,,,,,,Product NEW_SKU_1074,Power,Steel,INT-9533,880.05,544.28,error
SO06872,2025-04-26,2025-05-12,Russell-Lee,Andrew Fields,Sales Order,NEW_SKU_1081,Re-intermediate dot-com schemas,21,232.96,4892.16,,,,,,,,Product NEW_SKU_1081,Color,Steel,INT-1489,276.71,103.49,success
SO06873,2026-09-20,2026-10-29,Wiley and Sons,Jacob Owens,Sales Order,NEW_SKU_1042,Seize killer portals,76,62.81,4773.56,,,,,,,,Product NEW_SKU_1042,Power,Steel,INT-3417,60.32,51.68,info
SO06874,2026-04-19,2026-07-26,"Berry, Andersen and Cline",Brianna Wright,Sales Order,NEW_SKU_1039,Re-contextualize interactive platforms,63,932.43,58743.09,,,,,,,,Product NEW_SKU_1039,Size,200W,INT-6074,777.3,757.04,success
SO06875,2026-10-24,2026-12-04,"Mcknight, Howe and Mcguire",Terri Green,Sales Order,NEW_SKU_1046,Integrate mission-critical methodologies,4,380.37,1521.48,,,,,,,,Product NEW_SKU_1046,Material,Steel,INT-1029,304.69,156.16,info
SO06876,2026-02-04,2026-04-23,Haney-Roy,Angela Barry,Sales Order,NEW_SKU_1090,Re-contextualize intuitive platforms,90,207.79,18701.1,,,,,,,,Product NEW_SKU_1090,Power,Steel,INT-8054,201.62,66.35,info
SO06877,2026-02-18,2026-04-21,Butler PLC,David Donovan,Sales Order,NEW_SKU_1042,Evolve strategic info-mediaries,46,502.93,23134.78,,,,,,,,Product NEW_SKU_1042,Material,Red,INT-9579,546.07,260.59,info
SO06878,2026-11-11,2026-11-21,Miller-Jones,Stacey Martin,Sales Order,NEW_SKU_1063,Enhance user-centric networks,90,234.22,21079.8,,,,,,,,Product NEW_SKU_1063,Size,Steel,INT-5823,269.75,112.38,success
SO06879,2025-05-02,2025-06-22,Wheeler Ltd,Richard Rogers,Sales Order,NEW_SKU_1085,Re-contextualize viral users,15,972.45,14586.75,,,,,,,,Product NEW_SKU_1085,Color,200W,INT-1799,1015.99,454.73,error
SO06880,2026-05-05,2026-08-02,Mccullough Ltd,Samantha Gardner,Sales Order,NEW_SKU_1034,Visualize proactive communities,8,559.94,4479.52,,,,,,,,Product NEW_SKU_1034,Material,Red,INT-1324,665.71,478.82,info
SO06881,2026-02-26,2026-03-15,"Olsen, Merritt and Roth",Steven Moreno,Sales Order,NEW_SKU_1061,Seize killer portals,1,170.77,170.77,,,,,,,,Product NEW_SKU_1061,Size,Steel,INT-5541,186.67,97.34,error
SO06882,2026-08-15,2026-09-25,Fisher-Thomas,Christopher Curtis,Sales Order,NEW_SKU_1007,Orchestrate out-of-the-box convergence,70,587.97,41157.9,,,,,,,,Product NEW_SKU_1007,Material,Large,INT-7136,502.03,396.13,error
SO06883,2026-03-06,2026-04-19,Harper-Finley,Kathryn Garcia,Sales Order,NEW_SKU_1048,Innovate vertical solutions,24,169.76,4074.24,,,,,,,,Product NEW_SKU_1048,Power,Steel,INT-3724,170.62,129.86,warning
SO06884,2026-07-22,2026-08-02,Wallace LLC,Tyler Barber,Sales Order,NEW_SKU_1098,Engineer b2b solutions,48,520.2,24969.600000000002,,,,,,,,Product NEW_SKU_1098,Color,Steel,INT-7447,483.11,428.75,error
SO06885,2025-03-16,2025-04-21,"Medina, Johnson and Fisher",Theresa Freeman,Sales Order,NEW_SKU_1051,Leverage transparent vortals,68,922.37,62721.16,,,,,,,,Product NEW_SKU_1051,Material,Steel,INT-1663,942.65,771.96,success
SO06886,2026-09-04,2026-10-10,Murphy-Long,Mr. Robert Moran,Sales Order,NEW_SKU_1057,Productize innovative partnerships,67,587.6,39369.200000000004,,,,,,,,Product NEW_SKU_1057,Power,Steel,INT-1187,507.83,454.01,warning
SO06887,2026-07-09,2026-10-04,"Adams, Parker and Romero",Tracey Brown,Sales Order,NEW_SKU_1081,Re-contextualize intuitive platforms,5,650.21,3251.05,,,,,,,,Product NEW_SKU_1081,Power,200W,INT-4693,770.58,254.59,error
SO06888,2025-08-02,2025-11-09,Murphy PLC,Mary Roach,Sales Order,NEW_SKU_1093,Expedite dot-com supply-chains,45,264.97,11923.650000000001,,,,,,,,Product NEW_SKU_1093,Size,Large,INT-5124,279.4,99.0,success
SO06889,2026-11-23,2026-12-22,Vega Inc,Daniel Lowe,Sales Order,NEW_SKU_1004,Enhance user-centric networks,61,637.65,38896.65,,,,,,,,Product NEW_SKU_1004,Power,Steel,INT-5455,576.02,510.26,error
SO06890,2026-10-26,2027-01-24,Miller Inc,Richard Evans,Sales Order,NEW_SKU_1046,Deploy e-business networks,59,241.87,14270.33,,,,,,,,Product NEW_SKU_1046,Color,Red,INT-1984,198.77,179.05,info
SO06891,2025-01-26,2025-04-05,Wright-Jackson,Sharon Mack,Sales Order,NEW_SKU_1059,Iterate granular relationships,37,166.03,6143.11,,,,,,,,Product NEW_SKU_1059,Material,Large,INT-5246,178.3,51.55,warning
SO06892,2025-05-15,2025-06-21,"Morris, Hill and May",Luis Sandoval,Sales Order,NEW_SKU_1072,Unleash seamless synergies,26,14.73,382.98,,,,,,,,Product NEW_SKU_1072,Power,200W,INT-4721,15.05,12.25,warning
SO06893,2026-03-19,2026-06-01,"Sanchez, Peters and Davis",Marissa Glover,Sales Order,NEW_SKU_1037,Implement front-end architectures,16,674.32,10789.12,,,,,,,,Product NEW_SKU_1037,Power,Large,INT-2667,645.04,361.21,error
SO06894,2025-11-06,2026-01-04,"Wheeler, Reyes and Taylor",Mary Sutton,Sales Order,NEW_SKU_1044,Evolve global mindshare,61,663.5,40473.5,,,,,,,,Product NEW_SKU_1044,Power,Large,INT-7633,655.2,591.29,info
SO06895,2026-01-06,2026-02-02,Taylor-Shannon,James Alvarez,Sales Order,NEW_SKU_1035,Grow best-of-breed mindshare,72,410.98,29590.56,,,,,,,,Product NEW_SKU_1035,Material,Steel,INT-2285,454.34,182.56,info
SO06896,2025-12-11,2026-01-23,"Proctor, Simon and Santana",Xavier Green DDS,Sales Order,NEW_SKU_1002,Re-contextualize enterprise infrastructures,74,227.58,16840.920000000002,,,,,,,,Product NEW_SKU_1002,Size,Steel,INT-6790,245.66,178.08,error
SO06897,2025-08-07,2025-10-26,Garcia-Skinner,Charles Ayala,Sales Order,NEW_SKU_1014,Enhance user-centric networks,10,949.74,9497.4,,,,,,,,Product NEW_SKU_1014,Material,Red,INT-5862,1010.68,780.1,success
SO06898,2025-06-13,2025-08-05,"Ramirez, Walker and English",Gary Moore,Sales Order,NEW_SKU_1070,Harness best-of-breed experiences,14,552.04,7728.5599999999995,,,,,,,,Product NEW_SKU_1070,Color,Red,INT-6019,501.59,403.99,info
SO06899,2025-07-04,2025-07-10,Johnson-Hayes,Brad Prince,Sales Order,NEW_SKU_1065,Expedite dot-com supply-chains,82,485.41,39803.62,,,,,,,,Product NEW_SKU_1065,Color,Steel,INT-6909,406.69,240.46,error
SO06900,2025-06-09,2025-09-10,Burton-Kline,Jennifer Monroe,Sales Order,NEW_SKU_1092,Matrix wireless convergence,36,736.25,26505.0,,,,,,,,Product NEW_SKU_1092,Material,Red,INT-9160,657.32,234.24,error
SO06901,2026-01-11,2026-03-02,Waters and Sons,Jennifer Meyer,Sales Order,NEW_SKU_1097,Visualize proactive communities,80,161.3,12904.0,,,,,,,,Product NEW_SKU_1097,Color,200W,INT-8247,179.87,70.52,success
SO06902,2026-09-04,2026-12-31,Miller LLC,Andrea Orozco,Sales Order,NEW_SKU_1087,Envisioneer customized users,18,461.61,8308.98,,,,,,,,Product NEW_SKU_1087,Power,200W,INT-2882,506.1,226.35,info
SO06903,2025-07-29,2025-11-05,Smith-Williams,Linda Johnson,Sales Order,NEW_SKU_1037,Evolve e-business functionalities,28,379.4,10623.199999999999,,,,,,,,Product NEW_SKU_1037,Power,Large,INT-8587,435.37,255.99,error
SO06904,2025-01-21,2025-03-17,Evans-Johnson,Catherine Phillips,Sales Order,NEW_SKU_1037,Iterate cross-platform niches,93,144.49,13437.570000000002,,,,,,,,Product NEW_SKU_1037,Power,Steel,INT-8252,119.96,68.59,warning
SO06905,2026-08-21,2026-11-02,"Carey, Anderson and Johnson",Hannah Diaz,Sales Order,NEW_SKU_1008,Scale visionary mindshare,78,210.24,16398.72,,,,,,,,Product NEW_SKU_1008,Color,Steel,INT-7360,206.39,180.05,warning
SO06906,2026-12-20,2027-01-13,"Davis, Moore and Griffin",Melissa Day,Sales Order,NEW_SKU_1026,Synthesize robust e-commerce,53,662.24,35098.72,,,,,,,,Product NEW_SKU_1026,Size,200W,INT-8394,786.32,589.14,success
SO06907,2025-05-11,2025-08-10,Hicks-Thompson,Kelly Hubbard,Sales Order,NEW_SKU_1000,Iterate granular content,69,424.61,29298.09,,,,,,,,Product NEW_SKU_1000,Power,200W,INT-2248,437.35,363.57,info
SO06908,2025-08-30,2025-12-09,"Moore, Freeman and Perez",Manuel Johnson DVM,Sales Order,NEW_SKU_1041,Aggregate ubiquitous bandwidth,13,895.95,11647.35,,,,,,,,Product NEW_SKU_1041,Power,Large,INT-9538,810.5,507.59,warning
SO06909,2026-09-19,2026-12-06,Gould-Stewart,Caleb Dean,Sales Order,NEW_SKU_1050,Productize innovative partnerships,64,149.58,9573.12,,,,,,,,Product NEW_SKU_1050,Size,Red,INT-3911,124.77,83.65,error
SO06910,2025-06-29,2025-10-06,"Berger, Kelley and Smith",Christopher Dunn,Sales Order,NEW_SKU_1065,Expedite proactive technologies,2,380.11,760.22,,,,,,,,Product NEW_SKU_1065,Material,Large,INT-5637,337.49,288.98,error
SO06911,2025-06-05,2025-06-22,Lamb-French,Carol Lee,Sales Order,NEW_SKU_1015,Implement front-end architectures,34,614.18,20882.12,,,,,,,,Product NEW_SKU_1015,Material,200W,INT-9938,529.13,413.77,error
